g567_evaluation_uid,g567_dataset_row_id,split,map,map_family,agents,budget_ms,contexts,candidates,safe_candidates,primary_safe_AB_candidates,pareto_safe_AB_candidates,joint_positive_AB_candidates,joint_positive_ABC_candidates,harmful_candidates,both_fail_uninformative_candidates,single_run_boundary_uncertain_candidates,primary_training_candidates,contexts_with_zero_primary_training_candidates,contexts_with_only_anchor_like_target,mean_primary_training_candidates_per_context,median_primary_training_candidates_per_context
996aeffa4bbff06ae186d04c5286a59c66fe74ae562405fd9bd134e176729850,g567_gate3b_label_train_01413,LABEL_TRAIN,maze_128_128_2,maze,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
998263f8ebd95c22b16c5ce28a769c35f29dc089217d74c4201dc00bfed21c1d,g567_gate3b_label_train_01444,LABEL_TRAIN,maze_128_128_2,maze,1500,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
9984b677ff50ee3df9763c48d4dc2f46eea70e71e83db1829c31b8234cf6a674,g567_gate3b_label_train_01034,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
9986c94d4dd5d910637e521a987336084a2ab487987b788623646280fe2cecd9,g567_gate3b_label_train_01817,LABEL_TRAIN,room_32_32_4,room,16,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
99bda67c8074b1bf3ce5b070a7de08d006a0b1ac1ab6850aefdb0139f465a755,g567_gate3b_label_train_01789,LABEL_TRAIN,room_32_32_4,room,12,30000,1,21,21,21,11,0,0,0,0,0,11,0,0,11,11
99c39c17e9b85569b805fd4198347e1353ef04052115021866f7b34dab04f2d1,g567_gate3b_label_train_00588,LABEL_TRAIN,maze_32_32_2,maze,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
99e07162b118f8af3b59e725be5beb6c9d396e9103e4b57f8a4a9aa0070054f8,g567_gate3b_label_train_01442,LABEL_TRAIN,maze_128_128_2,maze,1500,40000,1,21,21,21,1,0,0,5,0,0,1,0,1,1,1
99f8faece736f73866f0d34bcc6f182fd95ad257115ac1c487fe7d688a35cdd5,g567_gate3b_label_train_00688,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,0,0,16,0,0,1,0,0,1,1
9a33ae5563966b1a8584329b4c264baaae4a0f0df82b4d95368454820cc7b6e4,g567_gate3b_label_train_01983,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
9a4c6b77287dff4904dcba77bb89f975a4ceeb1aa4a1703e816b7c949d493f41,g567_gate3b_label_train_01782,LABEL_TRAIN,room_32_32_4,room,8,30000,1,21,21,21,18,0,0,0,0,0,18,0,0,18,18
9a727a3b7f7350303e72dffda653d75c7476f0b4b9ab427552eb1e7637e6f886,g567_gate3b_label_train_00642,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,2000,40000,1,21,21,21,1,0,0,17,0,0,1,0,1,1,1
9aa2dbe0b1689b279a20e02668c68561ec9e4cd72d5116aefc1af5d091889a06,g567_gate3b_calibration_00254,CALIBRATION,g567-islands-48x48-a-v2,islands,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
9aa32665f67bc2c197e2077f769d0ae76614204466eb2fd97b4f8cf484a8a595,g567_gate3b_label_train_00591,LABEL_TRAIN,maze_32_32_2,maze,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9aae058b99954726cc08542bffcfc84531486c8b2eebed5574104287b5ebf5b9,g567_gate3b_label_train_01218,LABEL_TRAIN,room_64_64_16,room,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
9ab384aca324d252a1b9da6763183875f9b69e58879ae9fc2b01c0c4ad17c667,g567_gate3b_label_train_01217,LABEL_TRAIN,room_64_64_16,room,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9aba5ca21ceb2872fb751943217618bbff1be0f993f7e0e89e20908e721b3ed9,g567_gate3b_label_train_01546,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,3000,60000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
9ad19a830badbd2fd1e540f387189d2289aa9b720ad2720307f518210543cb8c,g567_gate3b_label_train_00167,LABEL_TRAIN,den312d,game,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
9b1f8c36b841009ab3886593f35724ff690cd84768eb9bb0194c63a473008602,g567_gate3b_label_train_00608,LABEL_TRAIN,maze_32_32_2,maze,48,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
9b473a1c27caa54b477fbe30d6883a1b5c18a3bfc0cfa20ad91f7ffc63c382ff,g567_gate3b_label_train_01557,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
9b556a32b70ba5fc8249d21d7ac5872413c4af65bf9cd9f8e283481cf37ec005,g567_gate3b_label_train_01527,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,2500,40000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
9b5aaf5d96253e702f1ab62f160f7aaad099b44a0e389c9e3bfe71e601572bc7,g567_gate3b_label_train_00085,LABEL_TRAIN,sortation_small,public_other,64,30000,1,21,21,21,3,3,0,0,0,0,3,0,0,3,3
9b61b3a1d48efe4c1e304fecd5aa1c33f138faaa7e06fccbd3f8de729a105e65,g567_gate3b_label_train_01047,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
9ba01c87010d04b3b04090dccc6cfb56742ec478462921eae45321dee65730dd,g567_gate3b_label_train_00501,LABEL_TRAIN,room_64_64_8,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9bb4a5df8c09a4282d6832f625b366634c1b0341cb1928bf95f9f3c9f4aeb097,g567_gate3b_label_train_01692,LABEL_TRAIN,g567-room-64x48-b-v3,room,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9bf0056289f0dbcb56081a79cd6afc577c38d26bdcc9fcfb9b1c43a2166a5cc8,g567_gate3b_label_train_01597,LABEL_TRAIN,sortation_medium,public_other,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9c2652dd6e7e84934dc9d3013f24bc13d37927b2d3e14e6d6340038a1b24b2cc,g567_gate3b_label_train_00182,LABEL_TRAIN,den312d,game,1000,40000,1,21,21,21,1,2,2,14,0,0,1,0,1,1,1
9c482b0e26c033cf7c9763ba39abb7a0abb8cb7ebe541db22a177ccfae42cdb5,g567_gate3b_calibration_00237,CALIBRATION,empty_32_32,empty,384,30000,1,21,21,21,1,21,6,3,0,0,1,0,1,1,1
9c70d9439bb26a0cae35123f63827d5f382519a9bb9eb05c48cca4fc115991d1,g567_gate3b_label_train_01192,LABEL_TRAIN,g567-warehouse-20x10-a-v3,warehouse,16,30000,1,21,21,21,2,0,0,3,0,0,2,0,1,2,2
9ca5b584b717c075b9b227aa698881d6beeff623644967fd323c83b7b8b0109c,g567_gate3b_label_train_00494,LABEL_TRAIN,room_64_64_8,room,64,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
9cbee30be79b4b880302974bb4ea85c23e6f89c5174c8acede7b3c69772e786c,g567_gate3b_label_train_00626,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,2000,40000,1,21,21,21,1,0,0,14,0,0,1,0,0,1,1
9cea12426958960e8f4ec6a02e84c121dfe792ce8b8549f3247fc1146982a43a,g567_gate3b_label_train_00408,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9d2c36185922b0d9abf8283f0f0c8d01b3a30dcbfe91ad45b22f2178bf34eb7b,g567_gate3b_label_train_01734,LABEL_TRAIN,g567-room-64x48-b-v0,room,1000,40000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
9d3bfa4dc57fc09aee61dee2c3f9f3e898009408438d270e97fb3e3886729683,g567_gate3b_label_train_01645,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,384,30000,1,21,21,21,1,1,1,1,0,0,1,0,1,1,1
9d3d7923b33dcecacc12bdf5b377370e2acc82c7cb4a8919c7613ea5872a6d87,g567_gate3b_label_train_01776,LABEL_TRAIN,g567-room-64x48-b-v0,room,1500,40000,1,21,21,21,1,1,1,13,0,0,1,0,0,1,1
9d53a5e27c73de3617b69ba11f43bd3416c9f287ffb31f13bd30307e8bf3f8ad,g567_gate3b_label_train_01456,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,1500,40000,1,21,21,21,1,19,0,0,0,0,1,0,1,1,1
9d5996c9b312c746120d6f7db70ca9f54e556d4b7fbd3674bbdaa4494c71eaaf,g567_gate3b_label_train_01731,LABEL_TRAIN,g567-room-64x48-b-v2,room,1000,40000,1,21,21,21,1,0,0,14,0,0,1,0,0,1,1
9d64e1e6a27c76b70ced37c036b4ac930e3c2475d7fcce5f79e9e07393efbb61,g567_gate3b_label_train_00009,LABEL_TRAIN,random_64_64_20,random,12,30000,1,21,21,21,5,0,0,0,0,0,5,0,0,5,5
9d836ae117b4eac9cd1014c81143976321703093d7d0f301183ef28d2f7c4df7,g567_gate3b_label_train_00795,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,24,30000,1,21,21,21,8,0,0,0,0,0,8,0,0,8,8
9de20b1f087a22a8ba5dfed81a9c3772106c16666147099af829aaa4b241e449,g567_gate3b_label_train_00267,LABEL_TRAIN,g567-tunnel-64x32-a-v3,tunnel,256,30000,1,21,21,21,1,17,17,0,0,0,1,0,1,1,1
9e10dc5da6d45980265af2b751203968b11d230c34475ea0f6f4405aa7411135,g567_gate3b_label_train_00560,LABEL_TRAIN,room_64_64_8,room,2000,40000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
9e3cb5cb27045596af2dbb01b9f32ab8e19bab3902d4bae44974a68b8d2a3c1b,g567_gate3b_calibration_00020,CALIBRATION,ht_chantry,game,64,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
9e60989eecdd71817f5d6b00a58c4dd2d884fe8d7295b8a694ff1e9bab6ed1cb,g567_gate3b_label_train_00808,LABEL_TRAIN,g567-large-empty-128x128-a-v2,large_empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
9e628f5d671df6a62742a5248521d9dc22982575ac3a76dd6e7aba16e848ba49,g567_gate3b_label_train_01604,LABEL_TRAIN,sortation_medium,public_other,1500,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
9e72c633db24d30546943c296fe518d6e36260f50da942d7b18ac2c92d06d8b0,g567_gate3b_calibration_00471,CALIBRATION,g567-connector-48x48-a-v2,connector,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
9e8672e0a2c8b4f0b091ec8568ed00167337b66a4df48f246ab6d45d08d3ca04,g567_gate3b_label_train_00115,LABEL_TRAIN,den312d,game,12,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
9e890af7170d0b44d0ae3f246e0d52f2db68266db39b093af29d3d8a7e292b6e,g567_gate3b_label_train_01716,LABEL_TRAIN,g567-room-64x48-b-v2,room,512,30000,1,21,21,21,2,4,4,6,0,0,2,0,0,2,2
9eac3d421fa240b8375eb9aab0c680a00f8aced7b9b3f209e8c617e1f6787d0d,g567_gate3b_label_train_01524,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,2500,40000,1,21,21,21,1,19,0,0,0,0,1,0,0,1,1
9eb60b840eb2eb8fb5cb4714540cadd7ef0cf16a244f87c315dfc285083f2b28,g567_gate3b_label_train_00383,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9ecdc3fc0b1d4f45716a3ae9b43d31f492694cc6659e20a28faf1dc13e5f260f,g567_gate3b_label_train_01891,LABEL_TRAIN,g567-room-24x24-a-v1,room,80,30000,1,21,21,21,1,0,0,2,0,0,1,0,1,1,1
9f26c1e2112320b1db03385ceb452a9d83b0656de151b8568ba96a4375f6ca91,g567_gate3b_label_train_00071,LABEL_TRAIN,sortation_small,public_other,16,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
9f33a650c8c7347136a533f686cacb70e2c1f081658769fb84575664bc3bbbbf,g567_gate3b_label_train_01398,LABEL_TRAIN,maze_128_128_2,maze,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
9f4981662cf78a72d7e76ee8b48ea94051216ac224c440b051a22a3ccd3f6c28,g567_gate3b_label_train_01003,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
9f4ecde6f570c5213cd546f01a5b408b9ebc26d8b732dc8484754c67b040526c,g567_gate3b_label_train_00528,LABEL_TRAIN,room_64_64_8,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
9f7bf8552386d638dc32fa3301768ebfb290c74c4857f98eeefcea3fc279c625,g567_gate3b_label_train_00297,LABEL_TRAIN,g567-tunnel-64x32-a-v3,tunnel,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
9f7db02efb4edc412068aba1b8277ddafcf28312139923fb0a231abc054ebabe,g567_gate3b_label_train_00780,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,16,30000,1,21,21,21,19,0,0,0,0,0,19,0,0,19,19
9fc936d2bb166f75682d832d6d0c1d67f8f6fc5ef22d6564cae124cc9119bb80,g567_gate3b_calibration_00380,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,2500,40000,1,21,21,21,1,20,0,1,0,0,1,0,0,1,1
a0193b803de991cb0513700b7a0433cc8af819b03e3dd0d977454d31fc53c543,g567_gate3b_calibration_00495,CALIBRATION,g567-connector-48x48-a-v0,connector,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
a03d987e6d638b8f31bf8d40e29d57a2885880a2174251a3efe498d97b3b31a2,g567_gate3b_label_train_00870,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a0478259b916e3a5d6d45bc379a49ca8882e889c1953da6d7e02e544eebf5e74,g567_gate3b_label_train_01335,LABEL_TRAIN,room_64_64_16,room,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a0518683c18bb2aca144583a367cc9b2aec4986e5dbd16e95d31687439b44b76,g567_gate3b_calibration_00214,CALIBRATION,empty_32_32,empty,64,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
a05ef9a557af82981c17d5ae9c395f3214ab3817792ebd311dfdf132fb4140c2,g567_gate3b_label_train_01930,LABEL_TRAIN,g567-large-maze-128x128-a-v3,large_maze,2500,40000,1,21,21,21,1,0,0,19,0,0,1,0,1,1,1
a0aadcc24e7eaf00973e2db9d927a35d8f5cf4f5a9c44fc54bde601281d2f345,g567_gate3b_label_train_01807,LABEL_TRAIN,room_32_32_4,room,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a0b244378837dd9de98698d82d0c25816cd8b4b06841a6d8f0bcd03b43a1bd8c,g567_gate3b_label_train_00122,LABEL_TRAIN,den312d,game,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a0bc178c76fbfbdbf8ddc56b22c02b9b555225a964019dd55ee09857a0ead862,g567_gate3b_label_train_00537,LABEL_TRAIN,room_64_64_8,room,1000,40000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
a0c086adb9df577cebf1b4e89dbbcd427e300aa376483e826e9d671620566946,g567_gate3b_label_train_01008,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a0d84af4a42ebd24799a6c9724048a5488d17f9a43f3e4ad930c6514d765d1c5,g567_gate3b_calibration_00133,CALIBRATION,empty_16_16,empty,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a0ef2d7608114ca3d150a63e909d57a19779af67e0ce386b4e0472d1577d8744,g567_gate3b_label_train_01105,LABEL_TRAIN,g567-room-48x48-a-v3,room,48,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
a1315600378355586878bb7195edc1383a516b86619afd2f862a0ad2ece69253,g567_gate3b_calibration_00470,CALIBRATION,g567-connector-48x48-a-v2,connector,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
a1705d708ff1bfaef4ff3c419648b38cf110f756817f97c7e0445cfd660862ff,g567_gate3b_label_train_01284,LABEL_TRAIN,room_64_64_16,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a178f1508e2f4d5abf3463f80eef0bca938ad6b79402169e0d618526a3330a18,g567_gate3b_label_train_00804,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a17922fab0edc3b7480cc6fbce7720f6808eadff1fd8d08e1ef07b9324ef42f7,g567_gate3b_label_train_01505,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,2000,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
a17e7bfccea533320d6bfbfc0c78bc36dd1a03d6c21e93653bbd0b777b518224,g567_gate3b_label_train_01307,LABEL_TRAIN,room_64_64_16,room,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a193ec29413316dddea3af4fbe2bea4cabfc3c7eaf70057a7b6151b56dcafa28,g567_gate3b_label_train_01125,LABEL_TRAIN,g567-room-48x48-a-v3,room,192,30000,1,21,21,21,1,0,0,11,0,0,1,0,1,1,1
a1ca617e642da4451bb34aa8d2322270df5ba1314a54b7f4802ca72b3bf34794,g567_gate3b_label_train_01518,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,2500,40000,1,21,21,21,1,21,0,3,0,0,1,0,1,1,1
a1d330c7b1b2309aed9a96c07aa079b5c3a1bbf9041a0820dfeb4c9b78cc808f,g567_gate3b_label_train_00940,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a1debb0b2a977f00f6a5efeb46aedb8e4d9bc370b6bf7d55a7cbb00df19e9a9b,g567_gate3b_label_train_01643,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,384,30000,1,21,21,21,1,8,2,2,0,0,1,0,1,1,1
a1f7c866b8d114e308bd0bc6617635caac88be57746492df355ac30c333ff24b,g567_gate3b_label_train_00169,LABEL_TRAIN,den312d,game,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a20540fa5019249057906a59a25c7b3a8e5949815c37604c5674b0bae995c087,g567_gate3b_label_train_00194,LABEL_TRAIN,random_32_32_10,random,8,30000,1,21,21,21,17,0,0,0,0,0,17,0,0,17,17
a208d0442277491b28e5ee514e23f413f21765c426aa785aeb190220dbc5b456,g567_gate3b_label_train_00790,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,24,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
a22012a2ec97ec84c08de5b9d8014514c6db56dc6cc64a9026a763316cc318a1,g567_gate3b_label_train_01148,LABEL_TRAIN,g567-room-48x48-a-v0,room,512,30000,1,21,21,21,1,0,0,15,0,0,1,0,1,1,1
a23740d5c0ceefb3ab9be9bd528f7c16a5afe4d74609bfe9dc42777ed76b7577,g567_gate3b_label_train_00735,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,1,1,14,0,0,1,0,0,1,1
a2405086d73dd808c3e89c7bffab1883c34658348ff2652469d65ce202bf25cc,g567_gate3b_label_train_00376,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a245ff110ad1f358fb5c53b64cf470b591e14b8b29c52ad29dc280e299dce356,g567_gate3b_label_train_01778,LABEL_TRAIN,g567-room-64x48-b-v3,room,1500,40000,1,21,21,21,2,18,11,9,0,0,2,0,0,2,2
a254cd822455f11fd96938d6cfe89f134bda6480f5633805057c9b21ffde2289,g567_gate3b_calibration_00192,CALIBRATION,empty_32_32,empty,32,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
a2872b60eeb6d36ed994d4bb67e0dfc03f4c69ae4e12eaa18d6c1dbb712ed004,g567_gate3b_label_train_00304,LABEL_TRAIN,g567-string-64x32-a-v2,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
a2a7f46a640bb80131596ee1ac64705f190b3dd31661d45aca2a87a9d6b870ed,g567_gate3b_calibration_00163,CALIBRATION,empty_16_16,empty,80,30000,1,21,21,21,1,0,0,3,0,0,1,0,0,1,1
a2b226a4be86daf6cb6a3e17ca202f1df9d96f04fa9c16eb5733950a881608e0,g567_gate3b_calibration_00316,CALIBRATION,maze_128_128_1,maze,48,30000,1,21,21,21,1,0,0,2,0,0,1,0,1,1,1
a2b787598c448c82c4b3e3bc9a72a4b1c9fadd136e63800673b09435244cdc4f,g567_gate3b_label_train_01266,LABEL_TRAIN,room_64_64_16,room,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a2c368a770144f0f3de579476b9de7a0208007c40028f840306e040f0a58674b,g567_gate3b_calibration_00466,CALIBRATION,g567-connector-48x48-a-v0,connector,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
a2c9ccf6bb83873ff52f78529589ab54813f83848a4ad73cb833f00c29928fd7,g567_gate3b_label_train_00413,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,256,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
a2dbcb91f35c161850b9bc075505eb33d885809a69a609cdcb02113e1d71fe19,g567_gate3b_label_train_01268,LABEL_TRAIN,room_64_64_16,room,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a2eef57b3fd2ea9fb9b519c12a5f3565ce1181f7b2e190b57b84816c68d6f4be,g567_gate3b_label_train_00809,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a2fb78711fd192a871d8c3f20d6e5f06079d2aa3307713073eba484fec6926d2,g567_gate3b_label_train_01849,LABEL_TRAIN,room_32_32_4,room,48,30000,1,21,21,21,1,1,0,0,0,0,1,0,0,1,1
a325c00029ffb177e711ed847b384d67f00e628daedcebbafa218b13fdf7b3f4,g567_gate3b_label_train_01200,LABEL_TRAIN,g567-warehouse-20x10-a-v3,warehouse,16,30000,1,21,21,21,1,0,0,11,0,0,1,0,1,1,1
a33255b90f169e18ed6edbd2fd481546002ce61d2b2eeac9c427e06a7e781552,g567_gate3b_label_train_00395,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a333aced10f156fd02362257b718ff64b1ac0a44f5651ee2a827fc75b893d031,g567_gate3b_label_train_01554,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
a33790a5d65d6556e2780f1162e4cb5d67479b128f336bebfe02662839914fbf,g567_gate3b_label_train_00410,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a3740a3e17637b896ff6e020059e5beedc189169d3d870058576717c64c6c73a,g567_gate3b_calibration_00061,CALIBRATION,ht_chantry,game,1000,40000,1,21,21,21,1,0,0,4,0,0,1,0,1,1,1
a3d6925586c1c8a3acb8a3b6432f7f6ecef901597ca5705080ad073dffab01e8,g567_gate3b_label_train_00926,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a3e0e8cd7b54e056efb9f1a25d5e05eff29f2c691e44b909bb44486a98be18c6,g567_gate3b_calibration_00100,CALIBRATION,empty_16_16,empty,12,30000,1,21,21,21,13,0,0,0,0,0,13,0,0,13,13
a43b9088db7d389804a4b9fc551547d906162d6b21fd21557bd41d085a2a8104,g567_gate3b_label_train_01537,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,3000,60000,1,21,21,21,1,19,19,2,0,0,1,0,1,1,1
a4549f5cc0ddaba4956c1af7d3be6f8f698725220a334b922f494504b7e5a51c,g567_gate3b_label_train_01372,LABEL_TRAIN,maze_128_128_2,maze,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a467d82b4a8252a996ab2ea092079d474768f162bc09729c2897db26f4dccbca,g567_gate3b_label_train_01857,LABEL_TRAIN,room_32_32_4,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a4b4278995bdd115b4aa78cb305792e2a1d9af25ac0d6ff45c038283ac0d2809,g567_gate3b_calibration_00186,CALIBRATION,empty_32_32,empty,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a4c07dc0ebc89ce33de58bbc67b1aa9e21e873348f331d260b415ce4d9f07aea,g567_gate3b_label_train_00138,LABEL_TRAIN,den312d,game,32,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
a4ee5e68239b36fc621e0be3c761fd22ba943bff6185ad95c0e3080f353a5cf5,g567_gate3b_label_train_00511,LABEL_TRAIN,room_64_64_8,room,192,30000,1,21,21,21,1,0,0,9,0,0,1,0,1,1,1
a4f803cde29efd21d7c75ca0ec41a41020656b4fea50e746bf3b79b59e333957,g567_gate3b_label_train_00555,LABEL_TRAIN,room_64_64_8,room,2000,40000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
a4fc9054964783c5092b52d6a474c87e6d37d5f4b7fef76b13fabb2d9ca00071,g567_gate3b_label_train_00672,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,3000,60000,1,21,21,21,1,20,19,1,0,0,1,0,0,1,1
a509b01f32fa023c66cb23ff52eb2a186fe9da2b3a4551d5b351a70e14cd31af,g567_gate3b_calibration_00128,CALIBRATION,empty_16_16,empty,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a5175ae1e86471452191c7e0e3a6f0265d49f255c0db4386db7adc2f40659fcb,g567_gate3b_label_train_00806,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a52f2a177fbdeadd4df40b89dd5fcfb7bcbdbe0093ee45866e56c2b870648f4f,g567_gate3b_label_train_01385,LABEL_TRAIN,maze_128_128_2,maze,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
a531b0e2504357073efd4223db00257d252e7948e0c23585e5d887645ae7efcf,g567_gate3b_label_train_00144,LABEL_TRAIN,den312d,game,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
a565f8b4cc41db0417f1b1ba76aff8b005e89729cd7c3af0a4ce151be96998c6,g567_gate3b_label_train_00470,LABEL_TRAIN,room_64_64_8,room,32,30000,1,21,21,21,2,0,0,0,0,0,2,0,1,2,2
a575269f7b84dfdebf4d8da23982289ee86704342527f32c97897ad3352891c6,g567_gate3b_label_train_01987,LABEL_TRAIN,g567-large-maze-128x128-a-v3,large_maze,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
a581b8574cd5888b957d73d262bf6f9230ce83431369370cf1644fe691d60129,g567_gate3b_calibration_00357,CALIBRATION,maze_128_128_1,maze,2000,40000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
