registry_row_id,candidate_id,candidate_family,theta_cluster,source_pool_id,distance_from_current_static_flow,global_fixed_candidate,context_dependent,dynamic_policy,allowed_for_promotion,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_registry_00612,g554_c00612,trust_region_sobol_around_nearmiss,near_miss,g554_pool_811921235726,2.24333674923,True,False,False,True,1.25,1.30787141725,1.25,0.75,0.75,0.933621052371,1.03335801773,0.910725036975,1,0.7658433787,0.183536632927,0.361126471126,0.809223809224,1,11.0621977055,0,0,1,False,False,False,False,False
g554_registry_00613,g554_c00613,cma_es_style_offline_candidates,near_miss,g554_pool_653062487704,0.568613420786,True,False,False,True,1.25,1.22515258765,1.25,0.75,0.75,0.969447466947,0.183632268632,0.963216822667,1,0.922651556264,0.0417545839909,0.363726578527,0.725887445888,1,10.5693600222,1,0,0,False,False,False,False,False
g554_registry_00614,g554_c00614,cross_entropy_elite_refits,near_miss,g554_pool_913672652483,1.76629945383,True,False,False,True,1.25,1.20415248041,1.25,0.75,0.75,1.06154194454,0.601414726414,0.920923575524,1,1.325,0.551603196793,0.385895542296,0.699234770485,1,10.4460785071,1,0,0,False,False,False,False,False
g554_registry_00615,g554_c00615,flow_wait_progress_micro_sweep,tiny,g554_pool_216247907468,0.113333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.05,0.1,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00616,g554_c00616,lambda_cong_micro_sweep,tiny,g554_pool_012747847229,0.26,True,False,False,True,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00617,g554_c00617,cost_clamp_micro_sweep,tiny,g554_pool_441280140554,0.0666666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.95,11,1,0,0,False,False,False,False,False
g554_registry_00618,g554_c00618,rho_decay_micro_sweep,tiny,g554_pool_766530649044,0.4,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.975,0.985,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00619,g554_c00619,shrinkage_to_hand_from_risky,near_miss,g554_pool_029463242981,0.268868426263,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.2275,0.95,1,1,0.130302639395,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00620,g554_c00620,negative_controls_wide_random,wide_diagnostic,g554_pool_357546790636,3.68137529388,True,False,False,False,0.985211485211,1.25102200102,1.26614026614,1.20854995855,0.940618940619,1.0503970504,0.417885417885,0.955468055468,0.983494483494,1.01947951948,0.845817845818,0.0609192609193,0.450182700183,0.795081045081,9.10554510555,0,0,1,False,False,False,False,False
g554_registry_00621,g554_c00621,one_factor_small_perturbation,tiny,g554_pool_367612715561,0.012997344248,True,False,False,True,1.25,1.23375331969,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00622,g554_c00622,two_factor_interaction,small,g554_pool_265743831873,0.0895955395933,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.13439330939,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00623,g554_c00623,trust_region_sobol_around_hand,medium,g554_pool_577892674068,0.924408455664,True,False,False,True,1.25,1.33700318075,1.25,0.75,0.75,0.946458721459,0,1,1,0.974667524668,0,0.321670911671,0.626341001341,1,10.3622372372,1,0,0,False,False,False,False,False
g554_registry_00624,g554_c00624,trust_region_sobol_around_nearmiss,near_miss,g554_pool_919215486193,1.18126403742,True,False,False,True,1.25,1.33633969764,1.25,0.75,0.75,0.970934864685,0.404433320058,0.982995195495,1,1.13435343782,0.200361964276,0.36967983968,0.789073351573,0.957754632755,11.2368127743,1,0,0,False,False,False,False,False
g554_registry_00625,g554_c00625,cma_es_style_offline_candidates,near_miss,g554_pool_875988058667,1.85507926904,True,False,False,True,1.25,1.21197764323,1.25,0.75,0.75,0.957246811747,0.696513006514,0.9825,1,1.03133235833,0.29013991972,0.369454280255,0.812518476268,1,10.5405709996,0,0,1,False,False,False,False,False
g554_registry_00626,g554_c00626,cross_entropy_elite_refits,near_miss,g554_pool_196157975967,0.840586146238,True,False,False,True,1.25,1.29392876643,1.25,0.75,0.75,1.04875558676,0.289164521664,0.979372046722,1,1.03678908779,0.101548971902,0.383468523068,0.715862437113,1,11.29701287,1,0,0,False,False,False,False,False
g554_registry_00627,g554_c00627,flow_wait_progress_micro_sweep,tiny,g554_pool_109357489450,0.133333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.2,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00628,g554_c00628,lambda_cong_micro_sweep,tiny,g554_pool_311719613848,0.23,True,False,False,True,1.25,1.15,1.25,0.75,0.75,1,0,0.95,1,0.85,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00629,g554_c00629,cost_clamp_micro_sweep,tiny,g554_pool_705941294672,0.525,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.7,11.5,1,0,0,False,False,False,False,False
g554_registry_00630,g554_c00630,rho_decay_micro_sweep,tiny,g554_pool_535312147705,0.15,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.955,0.99,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00631,g554_c00631,shrinkage_to_hand_from_risky,near_miss,g554_pool_332876563238,0.218924282151,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,1,0.0883864232272,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00632,g554_c00632,negative_controls_wide_random,wide_diagnostic,g554_pool_696407051850,6.12917434167,True,False,False,False,0.530273030273,1.11360811361,1.56329056329,0.9946997447,0.513104013104,1.15888315888,0.267619017619,0.941018541019,0.90139000139,1.30140780141,1.16226416226,0.204270604271,1.30378855379,0.4673997174,8.10967210967,0,1,0,False,False,False,False,False
g554_registry_00633,g554_c00633,two_factor_interaction,small,g554_pool_996403492821,0.063662576162,True,False,False,True,1.25,1.20811480186,1.25,0.75,0.75,1,0,0.95,1,1.03015441765,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00634,g554_c00634,trust_region_sobol_around_hand,small,g554_pool_766898414928,0.601390013899,True,False,False,True,1.25,1.1999027624,1.25,0.75,0.75,1.02588278838,0,0.987013093888,1,0.9682996808,0,0.313668433668,0.788275585151,1,11.2647633898,1,0,0,False,False,False,False,False
g554_registry_00635,g554_c00635,trust_region_sobol_around_nearmiss,near_miss,g554_pool_892683171205,1.84375750442,True,False,False,True,1.25,1.3123970624,1.25,0.75,0.75,1.07002918253,0.937786969037,0.962578451953,1,0.951526064026,0.211852076296,0.365568695569,0.691201581827,1,10.5402744778,0,0,1,False,False,False,False,False
g554_registry_00636,g554_c00636,cma_es_style_offline_candidates,near_miss,g554_pool_755518484068,0.830017434127,True,False,False,True,1.25,1.28380586756,1.25,0.75,0.75,1.02273593074,0.280407989158,0.9825,1,1.01531083031,0.0481963473573,0.3761999766,0.726776549277,0.967606801607,10.6138893179,1,0,0,False,False,False,False,False
g554_registry_00637,g554_c00637,cross_entropy_elite_refits,near_miss,g554_pool_976259845624,1.93250308883,True,False,False,True,1.25,1.22153192153,1.25,0.75,0.75,1.05595688546,0.606144114894,0.9220499337,1,1.26235149678,0.278771442457,0.336903942904,0.699433183183,0.963703560703,10.7816392859,0,0,1,False,False,False,False,False
g554_registry_00638,g554_c00638,lambda_cong_micro_sweep,tiny,g554_pool_117769954551,0.19,True,False,False,True,1.25,1.2,1.25,0.75,0.75,1,0,0.95,1,1.15,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00639,g554_c00639,cost_clamp_micro_sweep,tiny,g554_pool_372006082523,0.1875,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11.75,1,0,0,False,False,False,False,False
g554_registry_00640,g554_c00640,rho_decay_micro_sweep,tiny,g554_pool_414661217111,0.2,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.935,0.995,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00641,g554_c00641,shrinkage_to_hand_from_risky,near_miss,g554_pool_115750033871,0.31203489345,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,1.07332292836,0.112957461585,0.35,0.75,1,11.0936279628,1,0,0,False,False,False,False,False
g554_registry_00642,g554_c00642,negative_controls_wide_random,wide_diagnostic,g554_pool_061717319056,4.19906161157,True,False,False,False,1.25467625468,1.33647083647,1.39090664091,0.178613928614,0.605437605438,0.737808737809,0.211797711798,0.925978325978,0.909065409065,1.2468017468,1.41788841789,0.141055341055,0.469411469411,0.885642885643,11.7301997302,1,0,0,False,False,False,False,False
g554_registry_00643,g554_c00643,one_factor_small_perturbation,small,g554_pool_227532360631,0.050321956575,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11.2012878263,1,0,0,False,False,False,False,False
g554_registry_00644,g554_c00644,two_factor_interaction,small,g554_pool_132449065083,0.383235026985,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.983490989116,1,1,0,0.31133989134,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00645,g554_c00645,trust_region_sobol_around_hand,tiny,g554_pool_604769004751,0.261962268213,True,False,False,True,1.25,1.25880986037,1.25,0.75,0.75,0.976032722908,0,0.936730226418,1,1.00932879058,0,0.340011790012,0.727931602932,1,11.2670787546,1,0,0,False,False,False,False,False
g554_registry_00646,g554_c00646,trust_region_sobol_around_nearmiss,near_miss,g554_pool_074755521487,0.854777943304,True,False,False,True,1.25,1.29380651256,1.25,0.75,0.75,0.95741015741,0.389158945409,0.925876115251,1,0.979081991582,0.00949040601918,0.382024222024,0.773020898021,0.962548900049,10.5874129624,1,0,0,False,False,False,False,False
g554_registry_00647,g554_c00647,cma_es_style_offline_candidates,near_miss,g554_pool_557775369571,2.16123413131,True,False,False,True,1.25,1.20209883585,1.25,0.75,0.75,1.02357605008,0.607952741703,0.9825,1,1.12894291788,0.172181730637,0.379324753325,0.784933699934,1,9.05,0,0,1,False,False,False,False,False
g554_registry_00648,g554_c00648,cross_entropy_elite_refits,near_miss,g554_pool_402845178983,0.826427675856,True,False,False,True,1.25,1.31403275028,1.25,0.75,0.75,0.923330642331,0.187523595024,0.937511803362,1,1.08647576627,0.0602636057228,0.369191357591,0.809403006903,0.971151047151,10.1497625931,1,0,0,False,False,False,False,False
g554_registry_00649,g554_c00649,lambda_cong_micro_sweep,tiny,g554_pool_759218927262,0.14,True,False,False,True,1.25,1.3,1.25,0.75,0.75,1,0,0.95,1,0.9,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00650,g554_c00650,cost_clamp_micro_sweep,tiny,g554_pool_146787194641,0.833333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.75,9,1,0,0,False,False,False,False,False
g554_registry_00651,g554_c00651,rho_decay_micro_sweep,tiny,g554_pool_875682759953,0.35,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.915,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00652,g554_c00652,shrinkage_to_hand_from_risky,near_miss,g554_pool_553101569450,0.204276301444,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.1,0.95,1,1.0063513873,0.102698194604,0.35,0.75,1,10.8021621957,1,0,0,False,False,False,False,False
g554_registry_00653,g554_c00653,negative_controls_wide_random,wide_diagnostic,g554_pool_892132901700,5.85723476973,True,False,False,False,1.23882573883,1.51778976779,0.700840700841,0.83671958672,1.610997361,1.31738681739,0.325537825538,0.999597299597,0.933218133218,1.49513599514,1.09586509587,0.247677847678,1.41212366212,0.54833979834,11.5561315561,0,0,1,False,False,False,False,False
g554_registry_00654,g554_c00654,one_factor_small_perturbation,tiny,g554_pool_634244456127,0.0302826052827,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.977288046038,11,1,0,0,False,False,False,False,False
g554_registry_00655,g554_c00655,two_factor_interaction,small,g554_pool_830195009171,0.066772266775,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,10.7329109329,1,0,0,False,False,False,False,False
g554_registry_00656,g554_c00656,trust_region_sobol_around_hand,medium,g554_pool_424746832936,0.825688069441,True,False,False,True,1.25,1.32269616645,1.25,0.75,0.75,1.11817180567,0.0499595187095,0.981931360681,1,0.941016941017,0,0.287824697825,0.80159030159,1,10.394022869,1,0,0,False,False,False,False,False
g554_registry_00657,g554_c00657,trust_region_sobol_around_nearmiss,near_miss,g554_pool_265663299459,2.67474608226,True,False,False,True,1.25,0.55426508661,1.25,0.75,0.75,1.03543106668,0.981465559591,0.93161509474,1,0.669583404948,1,0.325295365295,0.808035808036,1,10.7955070455,1,0,0,False,False,False,False,False
g554_registry_00658,g554_c00658,cma_es_style_offline_candidates,near_miss,g554_pool_067683500338,1.02248144195,True,False,False,True,1.25,1.12455926477,1.25,0.75,0.75,0.946341055341,0.175968078468,0.921495776296,1,0.893275631883,0.2275,0.315767918568,0.80404006279,0.97432939433,10.6724045474,1,0,0,False,False,False,False,False
g554_registry_00659,g554_c00659,cross_entropy_elite_refits,near_miss,g554_pool_892943084651,1.37108517892,True,False,False,True,1.25,1.28605641356,1.25,0.75,0.75,1.05106786007,0.60219984595,0.927359204009,1,0.730178781191,0.156954211092,0.314522943723,0.712165525915,0.976858585859,11.4804019734,1,0,0,False,False,False,False,False
g554_registry_00660,g554_c00660,lambda_cong_micro_sweep,tiny,g554_pool_732027299485,0.28,True,False,False,True,1.25,1.35,1.25,0.75,0.75,1,0,0.95,1,1.2,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00661,g554_c00661,cost_clamp_micro_sweep,tiny,g554_pool_013349389391,1.04166666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.5,9.5,1,0,0,False,False,False,False,False
g554_registry_00662,g554_c00662,shrinkage_to_hand_from_risky,near_miss,g554_pool_694034449340,0.302761586731,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,0.955122337255,0.182429023892,0.35,0.75,1,10.8469417011,1,0,0,False,False,False,False,False
g554_registry_00663,g554_c00663,negative_controls_wide_random,wide_diagnostic,g554_pool_217608140430,5.36392697641,True,False,False,False,0.354664854665,1.28655078655,1.25455000455,1.11325486325,1.25601300601,1.43205893206,0.211245211245,0.972057072057,0.991462591463,0.687724187724,1.11796311796,0.0185488185488,0.41857016857,0.647661647662,8.25746025746,0,1,0,False,False,False,False,False
g554_registry_00664,g554_c00664,one_factor_small_perturbation,medium,g554_pool_350488091632,0.0803266553264,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.850408319158,1,11,1,0,0,False,False,False,False,False
g554_registry_00665,g554_c00665,two_factor_interaction,small,g554_pool_094922536278,0.315541578045,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.977376628627,1,1,0,0.35,0.75,0.968668531169,11,1,0,0,False,False,False,False,False
g554_registry_00666,g554_c00666,trust_region_sobol_around_hand,small,g554_pool_217603151154,0.466279413162,True,False,False,True,1.25,1.20601015914,1.25,0.75,0.75,1.05071808822,0,0.927831430956,1,0.962711950212,0,0.328220818221,0.792480276855,1,11.3083741709,1,0,0,False,False,False,False,False
g554_registry_00667,g554_c00667,trust_region_sobol_around_nearmiss,near_miss,g554_pool_417795747775,1.14299714201,True,False,False,True,1.25,1.20028948154,1.25,0.75,0.75,1.06822923698,0.404174147924,0.972438820564,1,1.03805132555,0.427678319642,0.330241140241,0.779328498078,0.972112984613,11.4060031185,1,0,0,False,False,False,False,False
g554_registry_00668,g554_c00668,cma_es_style_offline_candidates,near_miss,g554_pool_325227268195,1.93798032445,True,False,False,True,1.25,1.23013508639,1.25,0.75,0.75,0.943085585585,0.589434304434,0.9175,1,0.6862957582,0.896308882385,0.320048625249,0.685268905269,1,11.3485216645,1,0,0,False,False,False,False,False
g554_registry_00669,g554_c00669,cross_entropy_elite_refits,near_miss,g554_pool_451248098302,0.980693472357,True,False,False,True,1.25,1.28792217542,1.25,0.75,0.75,1.05793564993,0.260792675793,0.96869018759,1,0.859029380196,0.313708108834,0.360712593113,0.783186546936,1,10.4954135564,1,0,0,False,False,False,False,False
g554_registry_00670,g554_c00670,lambda_cong_micro_sweep,tiny,g554_pool_660763955445,0.25,True,False,False,True,1.25,1,1.25,0.75,0.75,1,0,0.95,1,0.95,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00671,g554_c00671,cost_clamp_micro_sweep,tiny,g554_pool_544910399199,0.579166666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.8,9.75,1,0,0,False,False,False,False,False
g554_registry_00672,g554_c00672,rho_decay_micro_sweep,tiny,g554_pool_939974330367,1.3,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.98,0.9,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00673,g554_c00673,shrinkage_to_hand_from_risky,near_miss,g554_pool_523444779857,1.03993632721,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.65,0.95,1,1,0.396372457255,0.446799561401,0.918360713281,1,11,1,0,0,False,False,False,False,False
g554_registry_00674,g554_c00674,negative_controls_wide_random,wide_diagnostic,g554_pool_520048296856,6.23470662219,True,False,False,False,0.830214830215,0.813446563447,1.38326788327,0.248167748168,1.678001428,1.37672387672,1.16852366852,0.993927193927,0.911620611621,1.46638596639,0.616647616648,0.43829003829,1.12265087265,0.568193068193,10.0921700922,1,0,0,False,False,False,False,False
g554_registry_00675,g554_c00675,one_factor_small_perturbation,small,g554_pool_903916523585,0.0232520482525,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.331398361398,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00676,g554_c00676,two_factor_interaction,small,g554_pool_259900337358,0.0766732516733,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.930253642754,0,0.95,1,1,0,0.35,0.71228039978,1,11,1,0,0,False,False,False,False,False
g554_registry_00677,g554_c00677,trust_region_sobol_around_hand,tiny,g554_pool_797681978518,0.371528449669,True,False,False,True,1.25,1.25870692277,1.25,0.75,0.75,0.968427884053,0,0.97307218026,1,0.992742111492,0,0.333057228057,0.731531489344,0.975011400011,11.1450549451,1,0,0,False,False,False,False,False
g554_registry_00678,g554_c00678,trust_region_sobol_around_nearmiss,near_miss,g554_pool_934638457308,1.93558859723,True,False,False,True,1.25,1.2238950989,1.25,0.75,0.75,0.953485028485,0.938911267036,0.929837939838,1,1.0257973633,0.627018945962,0.463210912024,1.05481528591,0.97818045318,10.7092940468,1,0,0,False,False,False,False,False
g554_registry_00679,g554_c00679,cma_es_style_offline_candidates,near_miss,g554_pool_802493619892,0.910679536159,True,False,False,True,1.25,1.22846271597,1.25,0.75,0.75,1.05498040248,0.268683309933,0.917970465271,1,0.977707460708,0.142646810207,0.418808766289,0.829208381745,1,10.7808558559,1,0,0,False,False,False,False,False
g554_registry_00680,g554_c00680,cross_entropy_elite_refits,near_miss,g554_pool_716067071773,1.41704872453,True,False,False,True,1.25,1.30294035919,1.25,0.75,0.75,0.95591950392,0.60919996295,0.974728046878,1,0.675,0.146005957988,0.38218963379,0.792457441207,1,11.4565148005,1,0,0,False,False,False,False,False
g554_registry_00681,g554_c00681,lambda_cong_micro_sweep,tiny,g554_pool_856473708067,0.41,True,False,False,True,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,1.25,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00682,g554_c00682,cost_clamp_micro_sweep,tiny,g554_pool_583259411467,0.7875,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.55,10.25,1,0,0,False,False,False,False,False
